order_id,customer_id,product_id,store_id,payment_id,order_timestamp,quantity,unit_price,discount,tax,shipping_cost,total_amount,order_status,delivery_days,channel
ORD0001139,CUST00264,PROD00031,STORE018,PAY0001139,2025-10-20 16:59:20,4,257.73,38.3,25.77,11.2,1029.59,Delivered,10,In-Store
ORD0001140,CUST00085,PROD00101,STORE014,PAY0001140,2026-01-13 15:26:19,1,762.04,1.78,76.2,9.98,846.44,Cancelled,6,In-Store
ORD0001141,CUST00480,PROD00046,STORE019,PAY0001141,2025-12-15 00:39:31,2,823.69,48.54,82.37,16.76,1697.97,Returned,8,Mobile App
ORD0001142,CUST00543,PROD00017,STORE004,PAY0001142,2025-11-06 17:04:38,4,133.67,43.1,13.37,19.69,524.64,Shipped,1,In-Store
ORD0001143,CUST00258,PROD00286,STORE020,PAY0001143,2025-10-31 16:32:52,5,877.33,25.17,87.73,13.21,4462.42,Cancelled,6,Web
ORD0001144,CUST00049,PROD00180,STORE022,PAY0001144,2026-03-07 21:37:56,3,625.87,2.65,62.59,17.24,1954.79,Returned,1,Mobile App
ORD0001145,CUST00373,PROD00144,STORE026,PAY0001145,2025-07-25 11:50:14,2,355.82,10.3,35.58,7.74,744.66,Delivered,10,Web
ORD0001146,CUST00645,PROD00028,STORE045,PAY0001146,2025-09-02 11:03:43,3,679.86,36.53,67.99,14.99,2086.03,Delivered,4,Web
ORD0001147,CUST00616,PROD00247,STORE044,PAY0001147,2026-01-01 02:08:40,1,933.72,7.12,93.37,17.08,1037.05,Shipped,7,Web
ORD0001148,CUST00636,PROD00242,STORE024,PAY0001148,2025-07-29 20:06:09,2,915.89,15.76,91.59,18.8,1926.41,Returned,2,In-Store
ORD0001149,CUST00449,PROD00161,STORE021,PAY0001149,2025-11-12 16:07:21,5,630.34,17.87,63.03,19.43,3216.29,Delivered,3,Mobile App
ORD0001150,CUST00884,PROD00268,STORE047,PAY0001150,2026-03-12 09:06:28,2,390.95,45.33,39.09,10.21,785.87,Returned,8,In-Store
ORD0001151,CUST00979,PROD00283,STORE032,PAY0001151,2025-10-19 20:13:34,1,486.35,38.25,48.64,15.56,512.3,Cancelled,8,In-Store
ORD0001152,CUST00029,PROD00234,STORE015,PAY0001152,2026-03-12 19:30:19,1,105.77,2.41,10.58,19.74,133.68,Returned,10,Web
ORD0001153,CUST00285,PROD00052,STORE023,PAY0001153,2025-10-24 14:20:30,2,582.41,46.88,58.24,18.17,1194.35,Shipped,1,In-Store
ORD0001154,CUST00629,PROD00119,STORE007,PAY0001154,2025-10-31 13:24:51,2,69.55,49.52,6.96,10.05,106.59,Cancelled,9,Mobile App
ORD0001155,CUST00047,PROD00025,STORE024,PAY0001155,2026-01-31 00:54:12,4,395.32,3.53,39.53,5.89,1623.17,Shipped,10,In-Store
ORD0001156,CUST00061,PROD00049,STORE005,PAY0001156,2026-03-05 10:00:09,5,938.82,19.34,93.88,11.59,4780.23,Returned,1,In-Store
ORD0001157,CUST00912,PROD00073,STORE014,PAY0001157,2025-08-26 19:35:54,2,656.2,28.51,65.62,9.33,1358.84,Returned,4,Web
ORD0001158,CUST00343,PROD00103,STORE021,PAY0001158,2025-07-20 05:50:47,1,634.68,10.9,63.47,14.49,701.74,Delivered,2,Mobile App
ORD0001159,CUST00189,PROD00115,STORE019,PAY0001159,2025-08-28 09:28:53,1,652.64,22.97,65.26,8.82,703.75,Delivered,3,In-Store
ORD0001160,CUST00339,PROD00058,STORE007,PAY0001160,2025-08-01 18:54:24,1,553.63,0.76,55.36,16.81,625.04,Delivered,7,In-Store
ORD0001161,CUST00260,PROD00006,STORE016,PAY0001161,2025-08-28 19:37:04,1,519.33,7.57,51.93,18.54,582.23,Delivered,7,Mobile App
ORD0001162,CUST00918,PROD00282,STORE044,PAY0001162,2025-08-02 05:30:17,3,911.15,47.88,91.12,18.85,2795.54,Shipped,6,In-Store
ORD0001163,CUST00176,PROD00146,STORE038,PAY0001163,2025-07-10 08:24:35,5,327.15,38.55,32.71,9.68,1639.59,Shipped,1,Web
ORD0001164,CUST00906,PROD00205,STORE045,PAY0001164,2026-04-20 23:57:28,2,644.14,22.88,64.41,10.31,1340.12,Cancelled,2,Mobile App
ORD0001165,CUST00930,PROD00003,STORE029,PAY0001165,2026-05-08 20:56:08,1,396.35,4.54,39.64,10.16,441.61,Cancelled,4,In-Store
ORD0001166,CUST00981,PROD00203,STORE011,PAY0001166,2025-10-02 09:03:47,1,936.8,32.35,93.68,14.12,1012.25,Cancelled,2,Mobile App
ORD0001167,CUST00005,PROD00051,STORE044,PAY0001167,2025-09-28 20:36:50,3,832.77,28.28,83.28,11.51,2564.82,Delivered,9,Mobile App
ORD0001168,CUST00603,PROD00049,STORE021,PAY0001168,2026-03-10 09:44:07,5,938.82,37.48,93.88,15.35,4765.85,Shipped,3,In-Store
ORD0001169,CUST00052,PROD00264,STORE049,PAY0001169,2026-03-21 07:18:47,3,497.89,45.86,49.79,12.18,1509.78,Cancelled,2,In-Store
ORD0001170,CUST00823,PROD00170,STORE033,PAY0001170,2025-11-12 18:20:22,3,155.63,16.58,15.56,18.23,484.1,Delivered,2,In-Store
ORD0001171,CUST00002,PROD00133,STORE004,PAY0001171,2025-09-04 05:40:27,2,809.32,27.56,80.93,14.23,1686.24,Cancelled,4,Web
ORD0001172,CUST00499,PROD00228,STORE018,PAY0001172,2025-09-13 08:26:15,2,729.5,36.56,72.95,18.87,1514.26,Delivered,2,Mobile App
ORD0001173,CUST00643,PROD00238,STORE048,PAY0001173,2025-05-12 16:56:30,1,91.14,6.38,9.11,14.51,108.38,Delivered,5,In-Store
ORD0001174,CUST00368,PROD00219,STORE009,PAY0001174,2026-04-18 09:14:35,1,25.53,12.18,2.55,15.77,31.67,Delivered,3,In-Store
ORD0001175,CUST00260,PROD00179,STORE026,PAY0001175,2025-12-17 21:41:02,2,978.34,0.14,97.83,19.77,2074.14,Delivered,6,In-Store
ORD0001176,CUST00408,PROD00047,STORE038,PAY0001176,2025-07-31 12:29:45,1,559.12,30.56,55.91,8.36,592.83,Delivered,1,In-Store
ORD0001177,CUST00306,PROD00103,STORE025,PAY0001177,2025-09-02 22:30:57,5,634.68,2.04,63.47,19.17,3254.0,Cancelled,2,Web
ORD0001178,CUST00635,PROD00009,STORE025,PAY0001178,2025-08-13 18:27:52,4,577.01,8.11,57.7,13.51,2371.14,Cancelled,2,Mobile App
ORD0001179,CUST00571,PROD00221,STORE024,PAY0001179,2025-11-08 13:23:24,4,794.11,42.07,79.41,18.61,3232.39,Shipped,1,Mobile App
ORD0001180,CUST00371,PROD00257,STORE004,PAY0001180,2025-07-03 12:27:47,3,638.99,29.06,63.9,16.68,1968.49,Returned,5,In-Store
ORD0001181,CUST00314,PROD00221,STORE039,PAY0001181,2025-07-04 07:53:07,2,794.11,35.86,79.41,13.51,1645.28,Returned,1,Mobile App
ORD0001182,CUST00867,PROD00045,STORE011,PAY0001182,2025-05-19 21:27:17,4,263.25,6.73,26.33,18.23,1090.83,Delivered,2,Mobile App
ORD0001183,CUST00141,PROD00299,STORE048,PAY0001183,2026-02-16 11:14:05,3,98.44,47.04,9.84,13.32,271.44,Returned,5,In-Store
ORD0001184,CUST00753,PROD00283,STORE032,PAY0001184,2025-05-12 14:08:23,5,486.35,47.52,48.64,14.27,2447.14,Shipped,3,In-Store
ORD0001185,CUST00226,PROD00098,STORE013,PAY0001185,2026-03-30 12:08:55,5,544.8,16.94,54.48,8.59,2770.13,Cancelled,5,Mobile App
ORD0001186,CUST00242,PROD00265,STORE015,PAY0001186,2025-06-17 04:59:07,2,527.53,13.04,52.75,8.03,1102.8,Delivered,4,Web
ORD0001187,CUST00029,PROD00109,STORE024,PAY0001187,2025-08-12 04:23:29,3,495.87,18.49,49.59,12.0,1530.71,Shipped,10,In-Store
ORD0001188,CUST00601,PROD00142,STORE046,PAY0001188,2025-10-05 13:03:55,3,89.79,36.09,8.98,19.14,261.4,Returned,4,Mobile App
ORD0001189,CUST00403,PROD00070,STORE025,PAY0001189,2025-11-10 05:36:22,5,710.6,38.85,71.06,10.73,3595.94,Delivered,7,Web
ORD0001190,CUST00379,PROD00181,STORE002,PAY0001190,2025-08-19 19:06:59,5,682.77,34.89,68.28,5.12,3452.36,Returned,10,Mobile App
ORD0001191,CUST00147,PROD00087,STORE021,PAY0001191,2025-06-26 01:32:42,3,891.96,28.79,89.2,10.96,2747.25,Shipped,3,Web
ORD0001192,CUST00246,PROD00212,STORE024,PAY0001192,2026-04-01 18:45:09,5,800.9,49.36,80.09,8.99,4044.22,Shipped,2,Mobile App
ORD0001193,CUST00812,PROD00285,STORE011,PAY0001193,2025-11-16 14:31:18,4,899.03,40.83,89.9,9.51,3654.7,Returned,5,Web
ORD0001194,CUST00789,PROD00064,STORE030,PAY0001194,2025-07-12 18:46:13,2,331.64,5.21,33.16,18.61,709.84,Delivered,1,In-Store
ORD0001195,CUST00146,PROD00074,STORE008,PAY0001195,2025-10-31 20:12:23,1,621.43,18.42,62.14,13.23,678.38,Delivered,9,Mobile App
ORD0001196,CUST00918,PROD00238,STORE012,PAY0001196,2026-04-26 20:29:44,4,91.14,44.46,9.11,12.58,341.79,Shipped,5,Mobile App
ORD0001197,CUST00989,PROD00287,STORE011,PAY0001197,2026-04-04 10:49:36,1,393.61,34.58,39.36,11.16,409.55,Returned,3,Web
ORD0001198,CUST00699,PROD00066,STORE021,PAY0001198,2026-04-18 07:30:39,4,814.19,9.42,81.42,12.02,3340.78,Delivered,5,Web
ORD0001199,CUST00065,PROD00083,STORE002,PAY0001199,2025-10-29 01:31:35,3,693.42,16.27,69.34,12.79,2146.12,Delivered,1,Web
ORD0001200,CUST00317,PROD00068,STORE012,PAY0001200,2025-09-19 19:32:11,3,345.1,23.16,34.51,17.7,1064.35,Cancelled,2,Mobile App
ORD0001201,CUST00782,PROD00219,STORE026,PAY0001201,2025-09-04 06:43:26,5,25.53,40.31,2.55,15.41,105.3,Shipped,3,Web
ORD0001202,CUST00727,PROD00067,STORE010,PAY0001202,2025-06-13 04:16:43,5,108.45,38.78,10.85,7.64,521.96,Delivered,10,In-Store
ORD0001203,CUST00383,PROD00290,STORE040,PAY0001203,2025-11-07 03:49:25,3,529.37,41.36,52.94,17.9,1617.59,Cancelled,4,Web
ORD0001204,CUST00717,PROD00073,STORE040,PAY0001204,2025-07-22 11:01:10,2,656.2,44.68,65.62,14.05,1347.39,Cancelled,1,Mobile App
ORD0001205,CUST00231,PROD00264,STORE009,PAY0001205,2025-11-10 00:32:40,2,497.89,21.16,49.79,6.31,1030.72,Returned,1,Mobile App
ORD0001206,CUST00524,PROD00062,STORE012,PAY0001206,2026-01-20 18:04:05,4,281.2,30.36,28.12,16.82,1139.38,Delivered,9,Web
ORD0001207,CUST00128,PROD00034,STORE010,PAY0001207,2025-11-04 14:01:05,4,664.16,4.99,66.42,14.67,2732.74,Cancelled,9,In-Store
ORD0001208,CUST00813,PROD00129,STORE041,PAY0001208,2026-05-05 05:11:15,4,27.2,46.15,2.72,16.43,81.8,Returned,7,Mobile App
ORD0001209,CUST00149,PROD00155,STORE014,PAY0001209,2025-08-30 00:25:29,2,732.63,49.11,73.26,19.74,1509.15,Cancelled,3,In-Store
ORD0001210,CUST00158,PROD00001,STORE023,PAY0001210,2026-01-18 18:22:01,5,228.79,49.52,22.88,17.87,1135.18,Cancelled,3,Web
ORD0001211,CUST00346,PROD00072,STORE014,PAY0001211,2026-01-13 01:25:31,3,336.15,32.8,33.62,18.5,1027.77,Cancelled,8,Web
ORD0001212,CUST00701,PROD00127,STORE032,PAY0001212,2025-12-21 15:03:25,3,649.89,5.23,64.99,8.54,2017.97,Shipped,6,Web
ORD0001213,CUST00014,PROD00296,STORE043,PAY0001213,2025-10-26 03:35:54,1,118.27,10.99,11.83,10.78,129.89,Shipped,1,In-Store
ORD0001214,CUST00375,PROD00212,STORE025,PAY0001214,2025-10-01 14:48:29,1,800.9,15.69,80.09,9.15,874.45,Shipped,1,Mobile App
ORD0001215,CUST00676,PROD00144,STORE005,PAY0001215,2025-08-14 08:02:31,3,355.82,4.32,35.58,19.66,1118.38,Returned,2,Web
ORD0001216,CUST00584,PROD00150,STORE043,PAY0001216,2025-10-27 23:34:33,1,540.41,28.81,54.04,10.64,576.28,Cancelled,10,Mobile App
ORD0001217,CUST00489,PROD00177,STORE001,PAY0001217,2025-09-02 07:55:49,2,130.68,0.91,13.07,7.53,281.05,Cancelled,1,Web
ORD0001218,CUST00315,PROD00139,STORE005,PAY0001218,2026-03-27 11:07:37,2,901.6,28.58,90.16,16.28,1881.06,Shipped,10,Mobile App
ORD0001219,CUST00076,PROD00067,STORE011,PAY0001219,2025-12-30 19:33:04,4,108.45,24.53,10.85,12.26,432.38,Delivered,10,Web
ORD0001220,CUST00983,PROD00114,STORE022,PAY0001220,2025-11-11 16:31:07,5,748.85,48.19,74.89,13.02,3783.97,Shipped,9,Mobile App
ORD0001221,CUST00702,PROD00121,STORE037,PAY0001221,2026-04-23 07:23:29,3,602.16,10.15,60.22,14.04,1870.59,Shipped,6,Mobile App
ORD0001222,CUST00239,PROD00020,STORE008,PAY0001222,2026-03-08 13:11:33,2,754.78,2.28,75.48,6.82,1589.58,Delivered,6,Web
ORD0001223,CUST00656,PROD00091,STORE030,PAY0001223,2026-01-22 08:22:17,3,632.59,24.0,63.26,15.66,1952.69,Delivered,3,Mobile App
ORD0001224,CUST00682,PROD00239,STORE049,PAY0001224,2026-01-18 22:47:23,4,104.78,24.82,10.48,9.47,414.25,Shipped,10,Mobile App
ORD0001225,CUST00912,PROD00065,STORE023,PAY0001225,2025-12-27 07:17:06,4,364.65,34.53,36.46,5.51,1466.04,Returned,1,Web
ORD0001226,CUST00204,PROD00105,STORE003,PAY0001226,2025-06-25 02:30:28,5,529.29,36.96,52.93,19.63,2682.05,Shipped,10,Web
ORD0001227,CUST00583,PROD00088,STORE045,PAY0001227,2025-08-07 04:36:59,4,421.09,11.14,42.11,8.09,1723.42,Returned,10,Mobile App
ORD0001228,CUST00542,PROD00284,STORE011,PAY0001228,2026-05-02 17:09:30,4,111.33,20.68,11.13,8.1,443.87,Returned,4,Web
ORD0001229,CUST00403,PROD00191,STORE023,PAY0001229,2026-04-05 04:30:23,3,665.73,20.7,66.57,11.52,2054.58,Returned,6,Mobile App
ORD0001230,CUST00811,PROD00138,STORE020,PAY0001230,2025-05-18 01:04:12,5,481.37,6.07,48.14,13.54,2462.46,Cancelled,10,Web
ORD0001231,CUST00589,PROD00297,STORE018,PAY0001231,2026-01-12 15:47:43,4,690.87,13.19,69.09,12.89,2832.27,Cancelled,3,Web
ORD0001232,CUST00741,PROD00065,STORE031,PAY0001232,2026-01-29 20:07:37,2,364.65,49.42,36.46,15.04,731.38,Returned,2,Web
ORD0001233,CUST00063,PROD00054,STORE045,PAY0001233,2026-04-23 14:44:36,2,885.76,5.76,88.58,12.18,1866.52,Delivered,8,Mobile App
ORD0001234,CUST00345,PROD00272,STORE031,PAY0001234,2026-03-18 22:05:40,5,609.98,6.6,61.0,16.67,3120.97,Delivered,4,Web
ORD0001235,CUST00391,PROD00228,STORE005,PAY0001235,2025-10-03 03:27:54,2,729.5,36.18,72.95,8.35,1504.12,Delivered,1,Web
ORD0001236,CUST00752,PROD00159,STORE030,PAY0001236,2025-11-15 01:26:05,3,141.12,42.92,14.11,17.96,412.51,Shipped,4,Mobile App
ORD0001237,CUST00569,PROD00091,STORE028,PAY0001237,2025-12-14 05:43:57,1,632.59,46.13,63.26,14.14,663.86,Delivered,5,In-Store
ORD0001238,CUST00398,PROD00182,STORE015,PAY0001238,2025-12-17 18:34:32,1,650.53,3.62,65.05,19.02,730.98,Returned,1,Web
ORD0001239,CUST00956,PROD00294,STORE043,PAY0001239,2025-08-14 11:52:12,2,988.74,1.67,98.87,8.73,2083.41,Returned,8,Mobile App
ORD0001240,CUST00309,PROD00279,STORE015,PAY0001240,2026-01-16 00:15:13,4,608.82,35.71,60.88,11.24,2471.69,Shipped,9,Web
ORD0001241,CUST00882,PROD00173,STORE018,PAY0001241,2025-10-25 20:46:36,4,803.9,37.66,80.39,19.39,3277.72,Cancelled,2,In-Store
ORD0001242,CUST00193,PROD00025,STORE003,PAY0001242,2025-11-12 03:03:58,3,395.32,10.39,39.53,9.78,1224.88,Cancelled,4,In-Store
ORD0001243,CUST00401,PROD00070,STORE022,PAY0001243,2025-05-21 14:04:16,2,710.6,22.42,71.06,10.05,1479.89,Cancelled,4,Web
ORD0001244,CUST00140,PROD00103,STORE002,PAY0001244,2026-04-19 17:19:29,2,634.68,16.51,63.47,13.6,1329.92,Delivered,4,Web
ORD0001245,CUST00419,PROD00276,STORE030,PAY0001245,2026-01-26 02:04:06,4,273.09,3.39,27.31,15.38,1131.66,Shipped,8,Mobile App
ORD0001246,CUST00625,PROD00244,STORE023,PAY0001246,2026-03-27 22:49:12,3,556.57,12.46,55.66,16.23,1729.14,Cancelled,5,In-Store
ORD0001247,CUST00753,PROD00034,STORE038,PAY0001247,2025-10-23 12:31:32,5,664.16,38.48,66.42,17.24,3365.98,Cancelled,4,Web
ORD0001248,CUST00131,PROD00152,STORE035,PAY0001248,2025-07-12 14:33:49,3,83.98,22.92,8.4,19.2,256.62,Delivered,2,Mobile App
ORD0001249,CUST00054,PROD00138,STORE024,PAY0001249,2026-05-04 07:20:45,1,481.37,21.97,48.14,18.18,525.72,Shipped,5,In-Store
ORD0001250,CUST00658,PROD00034,STORE041,PAY0001250,2025-06-02 17:43:01,4,664.16,16.06,66.42,8.91,2715.91,Delivered,10,In-Store
ORD0001251,CUST00555,PROD00017,STORE015,PAY0001251,2026-05-03 16:06:36,5,133.67,43.62,13.37,11.61,649.71,Shipped,3,Mobile App
ORD0001252,CUST00042,PROD00196,STORE038,PAY0001252,2025-10-11 19:33:58,3,461.49,19.26,46.15,16.37,1427.73,Returned,5,In-Store
ORD0001253,CUST00588,PROD00234,STORE050,PAY0001253,2025-11-17 11:01:34,1,105.77,39.72,10.58,6.5,83.13,Delivered,2,Web
ORD0001254,CUST00355,PROD00068,STORE045,PAY0001254,2025-11-13 06:02:27,5,345.1,20.8,34.51,18.77,1757.98,Delivered,2,Mobile App
ORD0001255,CUST00955,PROD00165,STORE015,PAY0001255,2026-03-26 06:28:48,5,343.99,7.55,34.4,6.55,1753.35,Returned,6,Web
ORD0001256,CUST00105,PROD00190,STORE012,PAY0001256,2025-10-16 00:49:29,2,607.95,7.11,60.8,12.38,1281.97,Shipped,5,Web
ORD0001257,CUST00878,PROD00082,STORE019,PAY0001257,2026-03-14 16:12:45,2,391.14,7.22,39.11,10.64,824.81,Shipped,6,In-Store
ORD0001258,CUST00754,PROD00093,STORE001,PAY0001258,2025-12-30 13:20:43,5,481.53,40.82,48.15,8.04,2423.02,Returned,5,Mobile App
ORD0001259,CUST00614,PROD00128,STORE038,PAY0001259,2026-04-09 22:47:38,3,477.36,0.59,47.74,11.97,1491.2,Cancelled,1,Mobile App
ORD0001260,CUST00627,PROD00162,STORE050,PAY0001260,2025-07-04 14:09:00,3,135.38,9.47,13.54,15.23,425.44,Shipped,5,In-Store
ORD0001261,CUST00971,PROD00286,STORE039,PAY0001261,2025-10-21 16:05:20,3,877.33,20.71,87.73,9.02,2708.03,Shipped,8,Mobile App
ORD0001262,CUST00158,PROD00243,STORE002,PAY0001262,2025-11-25 11:49:27,4,563.97,4.03,56.4,10.99,2319.24,Delivered,3,In-Store
ORD0001263,CUST00607,PROD00042,STORE019,PAY0001263,2025-10-04 21:15:35,1,476.73,3.57,47.67,18.86,539.69,Shipped,4,Web
ORD0001264,CUST00447,PROD00189,STORE016,PAY0001264,2025-06-24 17:39:47,4,73.19,33.42,7.32,17.19,283.85,Shipped,3,In-Store
ORD0001265,CUST00344,PROD00233,STORE043,PAY0001265,2026-05-02 02:36:31,3,90.68,31.18,9.07,5.41,255.34,Returned,2,Web
ORD0001266,CUST00280,PROD00227,STORE037,PAY0001266,2026-05-05 17:58:28,5,688.9,42.58,68.89,8.37,3479.18,Cancelled,2,In-Store
ORD0001267,CUST00382,PROD00109,STORE048,PAY0001267,2025-12-19 23:36:19,3,495.87,25.57,49.59,18.68,1530.31,Delivered,6,In-Store
ORD0001268,CUST00306,PROD00175,STORE001,PAY0001268,2025-05-23 05:27:39,1,493.02,38.18,49.3,6.65,510.79,Returned,5,In-Store
ORD0001269,CUST00858,PROD00011,STORE044,PAY0001269,2025-10-26 03:03:49,1,924.13,2.13,92.41,10.82,1025.23,Shipped,8,In-Store
ORD0001270,CUST00336,PROD00292,STORE050,PAY0001270,2026-01-09 03:31:42,4,378.33,31.89,37.83,9.23,1528.49,Shipped,5,In-Store
ORD0001271,CUST00675,PROD00011,STORE012,PAY0001271,2025-06-26 09:04:58,1,924.13,30.53,92.41,15.72,1001.73,Shipped,3,Web
ORD0001272,CUST00066,PROD00161,STORE003,PAY0001272,2025-12-06 00:50:03,3,630.34,8.15,63.03,8.79,1954.69,Cancelled,2,Mobile App
ORD0001273,CUST00846,PROD00227,STORE049,PAY0001273,2026-04-29 04:05:22,4,688.9,29.41,68.89,13.91,2808.99,Returned,10,In-Store
ORD0001274,CUST00754,PROD00086,STORE036,PAY0001274,2025-09-01 06:46:00,1,621.37,2.85,62.14,18.13,698.79,Shipped,7,Web
ORD0001275,CUST00766,PROD00199,STORE011,PAY0001275,2025-11-19 04:10:06,5,145.81,16.83,14.58,13.16,739.96,Cancelled,2,Web
ORD0001276,CUST00251,PROD00209,STORE034,PAY0001276,2025-08-19 11:36:20,2,163.5,27.49,16.35,5.03,320.89,Returned,9,In-Store
ORD0001277,CUST00462,PROD00171,STORE026,PAY0001277,2025-07-24 05:22:21,5,282.94,34.88,28.29,7.46,1415.57,Shipped,7,Web
ORD0001278,CUST00625,PROD00047,STORE025,PAY0001278,2025-08-07 13:09:08,2,559.12,10.72,55.91,12.25,1175.68,Delivered,9,Mobile App
ORD0001279,CUST00254,PROD00132,STORE028,PAY0001279,2025-09-10 05:00:06,5,894.53,15.24,89.45,16.65,4563.51,Delivered,2,Web
ORD0001280,CUST00624,PROD00194,STORE010,PAY0001280,2025-10-22 13:51:10,1,931.61,33.65,93.16,17.74,1008.86,Cancelled,6,Web
ORD0001281,CUST00961,PROD00280,STORE049,PAY0001281,2025-05-22 05:44:53,1,279.23,20.3,27.92,18.43,305.28,Shipped,7,Web
ORD0001282,CUST00172,PROD00201,STORE001,PAY0001282,2025-05-30 22:33:45,5,356.0,26.13,35.6,17.84,1807.31,Returned,4,Web
ORD0001283,CUST00120,PROD00100,STORE030,PAY0001283,2026-03-24 18:10:20,5,526.48,34.74,52.65,10.29,2660.6,Shipped,10,In-Store
ORD0001284,CUST00753,PROD00010,STORE044,PAY0001284,2025-07-04 13:24:51,1,774.96,49.53,77.5,17.33,820.26,Cancelled,7,Mobile App
ORD0001285,CUST00891,PROD00005,STORE023,PAY0001285,2025-11-12 04:15:21,5,696.67,41.47,69.67,7.08,3518.63,Shipped,4,Mobile App
ORD0001286,CUST00280,PROD00066,STORE043,PAY0001286,2026-03-15 21:18:06,4,814.19,31.41,81.42,5.14,3311.91,Shipped,5,Web
ORD0001287,CUST00784,PROD00012,STORE040,PAY0001287,2025-07-05 00:01:06,4,511.03,21.15,51.1,19.83,2093.9,Returned,2,Mobile App
ORD0001288,CUST00801,PROD00281,STORE039,PAY0001288,2025-09-10 19:19:59,4,245.22,15.35,24.52,15.2,1005.25,Returned,9,Mobile App
ORD0001289,CUST00199,PROD00055,STORE039,PAY0001289,2026-03-11 12:30:20,5,508.91,42.35,50.89,6.69,2559.78,Shipped,4,Mobile App
ORD0001290,CUST00300,PROD00226,STORE050,PAY0001290,2026-02-20 04:34:22,5,456.75,26.69,45.68,8.98,2311.72,Returned,1,In-Store
ORD0001291,CUST00856,PROD00293,STORE003,PAY0001291,2026-01-01 17:18:20,2,788.11,19.92,78.81,19.42,1654.53,Delivered,7,Mobile App
ORD0001292,CUST00548,PROD00070,STORE017,PAY0001292,2026-01-28 15:51:15,3,710.6,26.0,71.06,16.55,2193.41,Delivered,9,In-Store
ORD0001293,CUST00495,PROD00272,STORE020,PAY0001293,2025-06-09 12:29:57,5,609.98,27.55,61.0,14.28,3097.63,Shipped,5,In-Store
ORD0001294,CUST00153,PROD00039,STORE029,PAY0001294,2025-11-14 10:38:20,3,964.93,45.76,96.49,5.71,2951.23,Cancelled,1,In-Store
ORD0001295,CUST00910,PROD00034,STORE050,PAY0001295,2025-12-05 06:56:05,5,664.16,17.79,66.42,8.05,3377.48,Returned,7,Mobile App
ORD0001296,CUST00681,PROD00146,STORE019,PAY0001296,2026-04-10 07:28:17,4,327.15,22.44,32.71,5.78,1324.65,Shipped,1,In-Store
ORD0001297,CUST00116,PROD00083,STORE041,PAY0001297,2026-05-02 09:01:23,2,693.42,21.39,69.34,18.33,1453.12,Delivered,1,Web
ORD0001298,CUST00610,PROD00052,STORE003,PAY0001298,2026-04-15 08:57:43,4,582.41,24.2,58.24,14.98,2378.66,Shipped,9,Mobile App
ORD0001299,CUST00807,PROD00278,STORE050,PAY0001299,2026-01-03 08:31:53,2,614.4,5.84,61.44,18.65,1303.05,Shipped,8,Web
ORD0001300,CUST00624,PROD00004,STORE001,PAY0001300,2025-12-26 10:29:31,3,102.56,11.8,10.26,18.98,325.12,Returned,8,Web
ORD0001301,CUST00555,PROD00253,STORE019,PAY0001301,2025-06-30 07:54:03,3,447.4,18.62,44.74,8.34,1376.66,Shipped,6,Web
ORD0001302,CUST00501,PROD00050,STORE006,PAY0001302,2026-01-31 00:19:33,2,83.18,14.37,8.32,15.93,176.24,Cancelled,2,Web
ORD0001303,CUST00131,PROD00187,STORE043,PAY0001303,2025-07-20 08:11:49,2,565.99,47.33,56.6,18.96,1160.21,Delivered,8,Web
ORD0001304,CUST00549,PROD00226,STORE042,PAY0001304,2025-12-14 10:00:05,5,456.75,36.58,45.68,14.26,2307.11,Returned,6,In-Store
ORD0001305,CUST00698,PROD00036,STORE023,PAY0001305,2025-09-11 20:46:23,2,111.17,35.64,11.12,9.69,207.51,Shipped,2,In-Store
ORD0001306,CUST00069,PROD00213,STORE004,PAY0001306,2025-08-04 06:44:00,3,957.57,45.81,95.76,12.94,2935.6,Delivered,6,Mobile App
ORD0001307,CUST00276,PROD00045,STORE031,PAY0001307,2026-01-04 02:18:04,2,263.25,38.23,26.33,14.58,529.18,Returned,3,Mobile App
ORD0001308,CUST00365,PROD00204,STORE038,PAY0001308,2025-10-15 13:12:18,3,692.88,35.12,69.29,19.7,2132.51,Shipped,4,Mobile App
ORD0001309,CUST00523,PROD00045,STORE035,PAY0001309,2025-06-17 04:52:45,1,263.25,11.11,26.33,6.87,285.34,Cancelled,7,Web
ORD0001310,CUST00959,PROD00064,STORE003,PAY0001310,2025-05-10 08:41:22,5,331.64,23.72,33.16,13.02,1680.66,Cancelled,9,Web
ORD0001311,CUST00010,PROD00261,STORE019,PAY0001311,2025-06-14 04:26:22,5,669.42,21.74,66.94,9.74,3402.04,Delivered,6,Web
ORD0001312,CUST00852,PROD00250,STORE043,PAY0001312,2025-05-22 05:20:47,2,902.12,46.33,90.21,15.93,1864.05,Shipped,9,Web
ORD0001313,CUST00300,PROD00218,STORE018,PAY0001313,2025-10-20 05:44:43,4,439.94,24.83,43.99,16.03,1794.95,Shipped,7,Web
ORD0001314,CUST00230,PROD00187,STORE014,PAY0001314,2025-11-23 04:38:32,4,565.99,6.83,56.6,14.07,2327.8,Returned,7,In-Store
ORD0001315,CUST00038,PROD00250,STORE008,PAY0001315,2026-03-13 05:20:51,1,902.12,26.61,90.21,13.31,979.03,Shipped,4,In-Store
ORD0001316,CUST00098,PROD00081,STORE046,PAY0001316,2025-08-07 02:48:33,1,67.18,27.02,6.72,11.14,58.02,Returned,5,Web
